code,symbol,name,industry
530267,ARIGATO,Arigato Universe Ltd,
530271,RICHUNV,Rich Universe Network Ltd,
530281,QUANTDIA,Quantum Digital Vision India Ltd,
530289,SPCAPIT,SP Capital Financing Ltd,
530295,SHRAJOI,Shree Rajiv Lochan Oil Extraction Ltd,
530299,KOTHARIPRO,Kothari Products Ltd,
530305,PICCADIL,Piccadily Agro Industries Ltd,
530307,CLSEL,Chaman Lal Setia Exports Ltd-$,
530309,CHANDRAP,Chandra Prabhu International Ltd-$,
530313,KIMIABL,Kimia Biosciences Ltd,
530315,HINDTIN,Hindustan Tin Works Ltd-$,
530317,GODAVARI,Godavari Drugs Ltd,
530331,PREMCO,Premco Global Ltd-$,
530341,MUKESHB,Mukesh Babu Financial Services Ltd,
530343,GENUSPOWER,Genus Power Infrastructures Ltd-$,
530355,ASIANENE,Asian Energy Services Ltd,
530357,KBSINDIA,KBS India Ltd,
530361,PRABHHANS,Prabhhans Industries Ltd,
530363,UGARSUGAR,Ugar Sugar Works Ltd-$,
530365,ORIENTBELL,Orient Bell Ltd-$,
530367,NRBBEARING,NRB Bearings Ltd,
530369,VAMSHIRU,Vamshi Rubber Ltd,
530377,NILAINFRA,Nila Infrastructures Ltd,
530393,DBSTOCKBRO,DB International Stock Brokers Ltd,
530401,VINYOFL,Vinyoflex Ltd,
530405,JINDCAP,Jindal Capital Ltd,
530407,EPIC,EPIC Energy Ltd-$,
530419,SUMEDHA,Sumedha Fiscal Services Ltd,
530421,KUWERIN,Kuwer Industries Ltd,
530427,CHOKSI,Choksi Asia Ltd,
530429,ASHISHPO,Ashish Polyplast Ltd,
530433,SHIVAAGRO,Shiva Global Agro Industries Ltd,
530439,SIDDHA,Siddha Ventures Ltd,
530443,KIRANSY-B,Kiran Syntex Ltd,
530445,SUMERUIND,Sumeru Industries Ltd,
530449,RUNGTAIR,Rungta Irrigation Ltd,
530457,GTTDATA,GTT Data Solutions Ltd,
530459,VALSONQ,Valson Industries Ltd-$,
530461,SABOOSOD,Saboo Sodium Chloro Ltd,
530469,GSLSEC,GSL Securities Ltd,
530475,TINNARUBR,Tinna Rubber and Infrastructure Ltd,
530477,VIKRAMTH,Vikram Thermo India Ltd,
530495,STRATMONT,Stratmont Industries Ltd,
530499,AKCAPIT,AK Capital Services Ltd,
530517,RELAXO,Relaxo Footwears Ltd-$,
530521,VIRAT,Virat Industries Ltd,
530525,RRETAIL,Rajnish Retail Ltd,
530533,TERAI,Terai Tea Company Ltd,
530537,MANRAJH,Manraj Housing Finance Ltd,
530545,COSCO,Cosco India Ltd-$,
530547,KENFIN,Ken Financial Services Ltd,
530549,SHILPAMED,Shilpa Medicare Ltd,
530555,PARACABLES,Paramount Communications Ltd-$,
530557,NCLRESE,NCL Research & Financial Services Ltd,
530571,EXPLICITFIN,Explicit Finance Ltd,
530577,LADDERUP,Ladderup Finance Ltd,
530579,UYFINCORP,U. Y. Fincorp Ltd,
530581,EKAMLEA,Ekam Leasing & Finance Company Ltd,
530585,SWASTIKA,Swastika Investmart Ltd,
530589,PRIMAPLA,Prima Plastics Ltd,
530595,TELECANOR,TeleCanor Global Ltd,
530601,JAGSONSER,Jagsonpal Services Ltd,
530615,GARGFUR,Garg Furnace Ltd,
530617,SAMPRE,Sampre Nutritions Ltd,
530621,AAIL,Akar Auto Industries Ltd,
530627,VIPULORG,Vipul Organics Ltd,
530643,ECORECO,Eco Recycling Ltd,
530655,GOODLUCK,Goodluck India Ltd,
530663,GOYALASS,Goyal Associates Ltd,
530665,ZENITHHE,Zenith Healthcare Ltd,
530675,YORKEXP,York Exports Ltd,
530677,SUPREME,Supreme Holdings & Hospitality (India) Ltd,
530689,LYKISLTD,Lykis Ltd,
530695,PRIMEPRO,Prime Property Development Corporation Ltd-$,
530697,ZENLABS,Zenlabs Ethica Ltd,
530699,RAJRILTD,Raj Rayon Industries Ltd-$,
530705,ANIRIT,Anirit Ventures Ltd,
530709,GOWRALE,Gowra Leasing & Finance Ltd,
530711,JAGANLAM,Jagan Lamps Ltd,
530723,ASITCFIN,Asit C Mehta Financial Services Ltd,
530733,ENCODE,Encode Packaging India Ltd,
530735,SUPERBAK,Super Bakers India Ltd,
530741,OVOBELE,Ovobel Foods Ltd,
530745,ACSTECH,ACS Technologies Ltd,
530747,CHALLANI,Challani Capital Ltd,
530755,CORNE,Coral Newsprints Ltd,
530757,SHENTRA,Shentracon Chemicals Ltd,
530759,STERTOOLS,Sterling Tools Ltd-$,
530765,AGARWAL,Agarwal Fortune India Ltd,
530779,DYNAMICP,Dynamic Portfolio Management & Services Ltd,
530787,INLANPR,Inland Printers Ltd,
530789,CEEJAY,Ceejay Finance Ltd,
530795,SUNCITYSY,Suncity Synthetics Ltd,
530797,SHGANEL,Shree Ganesh Elastoplast Ltd,
530799,ANNAINFRA,Anna Infrastructures Ltd,
530803,BHAGERIA,Bhageria Industries Ltd,
530805,OIVL,Onesource Industries And Ventures Ltd,
530809,BNRUDY,BNR Udyog Ltd,
530813,KRBL,KRBL Ltd,
530821,SSPDL,SSPDL Ltd-$,
530825,DAIKAFFI,Daikaffil Chemicals India Ltd,
530829,CILSEC,Cil Securities Ltd,
530839,CLIOINFO,Clio Infotech Ltd,
530843,CUPID,Cupid Ltd-$,
530845,SUNSHIEL,Sunshield Chemicals Ltd,
530853,HIPOLIN,Hipolin Ltd,
530855,GDLLEAS,GDL Leasing & Finance Ltd,
530871,CHEMBOND,Chembond Material Technologies Ltd-$,
530879,CIFL,Capital India Finance Ltd,
530881,ABVL,Arunjyoti Bio Ventures Ltd,
530883,SUCROSA,Super Crop Safe Ltd,
530889,AUDROC,Audroc Ltd,
530897,NGIND,NG Industries Ltd-$,
530899,ASIAPAK,Asia Pack Ltd,
530907,SICAPIT,SI Capital & Financial Services Ltd,
530909,ERPSOFT,ERP Soft Systems Ltd,
530917,RRSECUR,RR Securities Ltd,
530919,REMSONSIND,Remsons Industries Ltd,
530921,INTETHR,Integrated Thermoplastics Ltd,
530925,RAMSONS,Ramsons Projects Ltd,
530927,HARAFIN,Haryana Financial Corporation Ltd,
530931,STANPACK,Stanpacks India Ltd,
530943,AQYLON,Aqylon Nexus Ltd,
530951,RAMINFO,Raminfo Ltd,
530953,SUNILAGR,Sunil Agro Foods Ltd-$,
530959,DIANATEA,Diana Tea Company Ltd,
530961,VIKASECO,Vikas EcoTech Ltd,
530965,IOC,Indian Oil Corporation Ltd,
530973,ALFAICA,Alfa Ica India Ltd,
530977,SKCIL,Shri Keshav Cements And Infra Ltd,
530979,INDIAHOME,India Home Loan Ltd,
530991,ROOPAIND,Roopa Industries Ltd,
530993,SARTHAKGL,Sarthak Global Ltd,
530997,UNIQUEO,Unique Organics Ltd,
530999,BALAMINES,Balaji Amines Ltd-$,
531003,SWRNASE,Swarna Securities Ltd,
531015,VENMAX,Venmax Drugs and Pharmaceuticals Ltd,
531017,ARISE,Arihants Securities Ltd,
531025,VISAGAR,Visagar Financial Services Ltd,
531027,LIBORD,Libord Securities Ltd,
531033,REGAL,Regal Entertainment & Consultants Ltd,
531035,EBIX,Eraaya Lifespaces Ltd,
531039,SWADHATURE,Swadha Nature Ltd,
531041,COMPEAU,Competent Automobiles Company Ltd,
531043,ZDHJERK,Dhanvantri Jeevan Rekha Ltd,
531049,NEELKAN,Neelkanth Rockminerals Ltd,
531051,VINTAGES,Vintage Securities Ltd,
531067,CONTILI,Contil India Ltd,
531069,VIJSOLX,Vijay Solvex Ltd,
531080,SHRIKRISH,Shri Krishna Devcon Ltd,
531082,ALANKIT,Alankit Ltd,
531083,NIHARINF,Nihar Info Global Ltd,
531091,UNITDCR,United Credit Ltd,
531092,OMINFRAL,OM Infra Ltd,
531099,CENTUPLE,Centuple Global Ltd,
531109,ISHANCH,Ishan Dyes and Chemicals Ltd,
531111,GOTHIPL,Gothi Plascon India Ltd,
531112,BALUFORGE,Balu Forge Industries Ltd,
531119,CEENIK,Ceenik Exports India Ltd,
531120,PATELENG,Patel Engineering Ltd-$,
531126,KATIPATANG,Kati Patang Lifestyle Ltd,
531127,MENAMANI,Mena Mani Industries Ltd,
531129,INANI,Inani Marbles & Industries Ltd,
531137,GEMSI,Gemstone Investments Ltd,
531144,ELFORGE,El Forge Ltd-$,
531146,MEDICAMEQ,Medicamen Biotech Ltd-$,
531147,ALICON,Alicon Castalloy Ltd,
531153,DILIGENT,Diligent Industries Ltd,
531155,EPSOMPRO,Epsom Properties Ltd,
531156,ALFAVIO,Alfavision Overseas India Ltd,
531157,ORGCOAT,Organic Coatings Ltd,
531158,CATVISION,Catvision Ltd,
531161,ABMKNO,ABM Knowledgeware Ltd,
531162,EMAMILTD,Emami Ltd-$,
531163,KEMISTAR,Kemistar Corporation Ltd,
531168,ASSOCER,Associated Ceramics Ltd,
531169,SKPSEC,SKP Securities Ltd,
531173,SYSCHEM,Syschem India Ltd,
531176,MEFCOMCAP,Mefcom Capital Markets Ltd,
531178,HEMANG,Hemang Resources Ltd,
531179,ARMANFIN,Arman Financial Services Ltd,
531190,EFORU,Eforu Entertainment Ltd,
531199,GLANCE,Glance Finance Ltd,
531201,SHILCTECH,Shilchar Technologies Ltd,
531203,TRADEWELL,Tradewell Holdings Ltd,
531205,SPRIGHT,Spright Agro Ltd,
531209,NUCLEUS,Nucleus Software Exports Ltd,
531210,COLINZ,Colinz Laboratories Ltd,
531212,NLFL,Nalin Lease Finance Ltd,
531213,MANAPPURAM,Manappuram Finance Ltd,
531215,RTSPOWR,RTS Power Corporation Ltd,
531216,COMFINTE,Comfort Intech Ltd-$,
531219,SHYAMACOMP,Shyama Computronics and Services Ltd,
531221,MAYURFL,Mayur Floorings Ltd,
531223,ANJANI,Anjani Synthetics Ltd-$,
531225,XTGLOBAL,Xtglobal Infotech Ltd,
531227,DECOMIC,Deco Mica Ltd,
531228,RANDER,Rander Corporation Ltd,
531233,RASIELEC,Rasi Electrodes Ltd,
531234,SCOOBEEDAY,Scoobee Day Garments (India) Ltd,
531235,CITIPOR,Citi Port Financial Services Ltd,
531237,DHRUVCA,Dhruva Capital Services Ltd,
531241,LINC,Linc Ltd-$,
531246,PRIMAIN,Prima Industries Ltd,
531253,INDGELA,India Gelatine & Chemicals Ltd-$,
531254,OPTIFIN,Optimus Finance Ltd,
531255,PARAGONF,Paragon Finance Ltd,
531257,PRATIKSH,Pratiksha Chemicals Ltd,
531259,ESHAMEDIA,Esha Media Research Ltd,
531262,EQUILATERA,Equilateral Enterprises Ltd,
531266,VSTTILLERS,VST Tillers Tractors Ltd-$,
531268,B2BSOFT,B2B Software Technologies Ltd,
531272,NIKKIGL,Nikki Global Finance Ltd,
531273,RADHEDE,Radhe Developers India Ltd,
531274,KINETRU,Kinetic Trust Ltd,
531278,ELIXIR,Elixir Capital Ltd,
531279,TRISHAKT,Trishakti Industries Ltd,
531280,PANKAJPO,Pankaj Polymers Ltd,
531281,MARBLE,Marble City India Ltd,
531283,CINDRELL,Cindrella Financial Services Ltd,
531286,ADHHATA,Adhata Global Ltd,
531287,NATPLASTI,National Plastic Technologies Ltd,
531288,LEADFIN,Lead Financial Services Ltd,
531289,NATFIT,National Fittings Ltd,
531297,ARTEFACT,Artefact Projects Ltd,
531301,TUSALDAH,Tusaldah Ltd,
531304,NUTECGLOB,Nutech Global Ltd,
531306,DHPIND,DHP India Ltd,
531307,RRIL,RRIL Ltd,
531310,AVAILFC,Available Finance Ltd,
531314,INTCAPL,Integra Capital  Ltd,
531319,MGIL,Maruti Global Industries Ltd,
531322,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd,
531323,JAYIND,Jayatma Industries Ltd,
531324,ROSELABS,Roselabs Finance Ltd,
531328,KRETTOSYS,Kretto Syscon Ltd,
531334,VIKALPS,Vikalp Securities Ltd,
531335,ZYDUSWELL,Zydus Wellness Ltd-$,
531338,MILESTONE,Milestone Global Ltd,
531340,BERVINL,Bervin Investment & Leasing Ltd,
531341,GUJINV,Gujarat Investa Ltd,
531344,CONCOR,Container Corporation of India Ltd,
531346,EASTRED,Eastern Treads Ltd,
531349,PANACEABIO,Panacea Biotec Ltd,
531352,PEETISEC,Peeti Securities Ltd,
531357,MERCURYEV,Mercury Ev-Tech Ltd,
531358,CHOICEIN,Choice International Ltd,
531359,SRAMSET,Shriram Asset Management Company Ltd,
531360,GOLECHA,Golechha Global Finance Ltd,
531364,EKANSH,Ekansh Concepts Ltd,
531370,SPAR,Sparc Electrex Ltd,
531373,BYKE,The Byke Hospitality Ltd,
531380,CSURGSU,Centenial Surgical Suture Ltd,
531381,ARIHANT,Arihant Foundations & Housing Ltd-$,
531387,HASTIFIN,Hasti Finance Ltd,
531390,UPSURGE,Upsurge Investment & Finance Ltd,
531395,PADAMCO,Padam Cotton Yarns Ltd,
531396,WOMENNET,Women Networks Ltd,
531397,POLYCON,Polycon International Ltd,
531398,SOURCENTRL,Source Natural Foods and Herbal Supplements Ltd,
531399,GGAUTO,GG Automotive Gears Ltd,
531400,ALMONDZ,Almondz Global Securities Ltd,
531402,LWSKNIT,LWS Knitwear Ltd,
531406,ANSINDUS,ANS Industries Ltd,
531411,TUNITEX,Tuni Textile Mills Ltd,
531412,RADIXIND,Radix Industries (India) Ltd,
531416,NARPROP,Narendra Properties Ltd,
531417,MEGACOR,Mega Corporation Ltd,
531420,BMBMUMG,BMB Music & Magnetics Ltd,
531426,TNPL,Tamil Nadu Newsprint & Papers Ltd,
531431,SHAKTIPUMP,Shakti Pumps India Ltd-$,
531432,SYTIXSE,Systematix Securities Ltd,
531433,SUNGOLD,Sungold Capital Ltd,
531436,SAFFRON,Saffron Industries Ltd,
531437,PWASML,Prakash Woollen & Synthetic Mills Ltd,
531439,GOLDTECH,Aion-Tech Solutions Ltd,
531441,LYONSCO,Lyons Corporate Market Ltd,
531449,GRMOVER,GRM Overseas Ltd,
531453,MOHITIND,Mohit Industries Ltd-$,
531454,POLYLINK,Polylink Polymers India Ltd,
531456,MINAXI,Minaxi Textiles Ltd,
531458,BOSTON,Boston Commerce Ltd,
531460,CONTICON,Continental Controls Ltd,
531465,NOUVEAU,Nouveau Global Ventures Ltd,
531471,DUKEOFS,Duke Offshore Ltd,
531472,CYBELEIND,Cybele Industries Ltd,
531486,FILME,Filmcity Media Ltd,
531489,CGVAK,CG Vak Software & Exports Ltd,
531494,NAVKARURB,Navkar Urbanstructure Ltd,
531495,BLUECOAST,Blue Coast Hotels Ltd,
531497,MADHUCON,Madhucon Projects Ltd-$,
531500,RAJESHEXPO,Rajesh Exports Ltd,
531502,ESARIND,Esaar India Ltd,
531503,MARIS,Maris Spinners Ltd-$,
531505,INDERGR,Indergiri Finance Ltd,
531506,SKRABUL,Shukra Bullions Ltd,
531508,EVEREADY,Eveready Industries India Ltd,
531509,STEP2COR,Step Two Corporation Ltd,
531512,ORIENTTR,Orient Tradelink Ltd,
531518,VIKASPROP,Vikas Proppant & Granite Ltd,
531521,DESHRAK,Desh Rakshak Aushdhalaya Ltd,
531525,ACESOFT,ACE Software Exports Ltd-$,
531529,SOFTRAKV,Softrak Venture Investment Ltd,
531531,HATSUN,Hatsun Agro Product Ltd,
531533,ACCEDERE,Accedere Ltd,
531537,MIZVEN,Mizzen Ventures Ltd,
531539,RISHDIGA,Rishabh Digha Steel & Allied Products Ltd-$,
531540,MAINFRA,Maruti Infrastructure Ltd,
531541,KOBO,Kobo Biotech Ltd-$,
531543,JINDWORLD,Jindal Worldwide Ltd,
531548,SOMANYCERA,Somany Ceramics Ltd,
531550,JHACC,Jhaveri Credits & Capital Ltd,
531552,RAGHUTOB,Raghunath Tobacco Company Ltd,
531553,DRL,Disha Resources Ltd,
531556,CORALFINAC,Coral India Finance & Housing Ltd,
531557,AMITSEC,Amit Securities Ltd,
531562,PUSHPIN,Pushpsons Industries Ltd,
531568,ASHUTPM,Ashutosh Paper Mills Ltd,
531569,SANJIVIN,Sanjivani Paranteral Ltd,
531572,RANJITSE,Ranjit Securities Ltd,
531578,KMFBLDR,KMF Builders & Developers Ltd,
531582,BERYLSE,Beryl Securities Ltd,
531583,RAP,Rap Corp Ltd,
531585,DEVINE,Devine Impex Ltd,
531591,BAMPSL,Bampsl Securities Ltd,
531592,GENPHARMA,Genpharmasec Ltd,
531594,INCON,Incon Engineers Ltd,
531595,CGCL,Capri Global Capital Ltd,
531597,MIDPOLY,Midland Polymers Ltd,
531599,FDC,FDC Ltd,
531600,GOGIACAPGL,Gogia Capital Growth Ltd,
531608,GORANIN,Gorani Industries Ltd,
531609,KGPETRO,KG Petrochem Ltd,
531610,UFMINDL,UFM Industries Ltd,
531613,MAL,Meyer Apparel Ltd,
531616,STARCOM,Starcom Information Technology Ltd,
531624,COUNCODOS,Country Condos Ltd,
531626,OROSMITHS,Orosil Smiths India Ltd-$,
531628,TEJASSVI,Tejassvi Aaharam Ltd,
531633,LINCOLN,Lincoln Pharmaceuticals Ltd,
531635,SILVOAK,Silver Oak India Ltd,
531637,PRAVEG,Praveg Ltd,
531638,SURAJLTD,Suraj Ltd-$,
531640,SICL,Suvidha Infraestate Corporation Ltd,
531642,MARICO,Marico Ltd,
531644,TOKYOFIN,Tokyo Finance Ltd,
531651,NATGENI,National General Industries Ltd,
531652,UVS,UVS Hospitality And Services Ltd,
531658,ABATEAS,Abate As Industries Ltd,
531661,HITTCO,Hittco Tools Ltd,
531663,YUVRAAJHPL,Yuvraaj Hygiene Products Ltd,
531667,RRMETAL,RR MetalMakers India Ltd,
531668,VISIONCO,Vision Corporation Ltd,
531671,KARNAWATI,Karnawati Innovation Ltd,
531672,INANISEC,Inani Securities Ltd,
531673,ANKIN,Anka India Ltd,
531676,EMROCK,Emrock Corporation Ltd,
531680,MAYUR,Mayur Leather Products Ltd,
531681,AMERISE,Amerise Biosciences Ltd,
531685,FRONTFN,Frontline Financial Services Ltd,
531688,PRITHVIEXCH,Prithvi Exchange (India) Ltd,
531692,KHYATI,Khyati Multimedia Entertainment Ltd,
531694,RAINBOWF,Rainbow Foundations Ltd,
531696,VSDCONF,VSD Confin Ltd,
531716,TRICOMFRU,Tricom Fruit Products Ltd,
531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,
531719,BHAGCHEM,Bhagiradha Chemicals & Industries Ltd,
531723,GATECH,GACM Technologies Ltd,
531726,PANCHSHEEL,Panchsheel Organics Ltd,
531727,MENNPIS,Menon Pistons Ltd,
531735,PRISMFN,Prism Finance Ltd,
531737,GREENCREST,Greencrest Financial Services Ltd,
531739,GENNEX,Gennex Laboratories Ltd,
531743,HIRAUTO,Hira Automobiles Ltd,
531744,GINISILK,Gini Silk Mills Ltd-$,
531746,PRAENG,Prajay Engineers Syndicate Ltd,
531752,BIOGEN,Biogen Pharmachem Industries Ltd,
531758,GKCONS,GK Consultants Ltd,
531761,APOLLOPIPE,Apollo Pipes Ltd,
531762,UNJHAFOR,Unjha Formulations Ltd,
531768,POLYMED,Poly Medicure Ltd,
531769,PFLINFOTC,PFL Infotech Ltd,
531771,SHRADDHA,Shraddha Prime Projects Ltd,
531778,KACHCHH,Kachchh Minerals Ltd,
531779,PADALPO,Padmanabh Alloys & Polymers Ltd,
531780,KACL,Kaiser Corporation Ltd,
531784,KCLINFRA,KCL Infra Projects Ltd,
531795,ATULAUTO,Atul Auto Ltd-$,
531797,SCANPRO,Scan Projects Ltd,
531802,PRERINFRA,Prerna Infrabuild Ltd,
531810,METALCO,Metal Coatings India Ltd,
531812,SGNTE,SGN Telecoms Ltd,
531813,GANGAPA,Ganga Papers India Ltd,
531814,TIRSARJ,Tirupati Sarjan Ltd,
531821,MUNOTHFI,Munoth Financial Services Ltd,
531822,RODIUM,Rodium Realty Ltd,
531832,NAGTECH,Nagarjuna Agri Tech Ltd,
531834,NATHUEC,Natura Hue Chem Ltd,
531840,IECEDU,IEC Education Ltd,
531841,INDUSFINL,Indus Finance Ltd,
531842,LAHOTIOV,Lahoti Overseas Ltd-$,
531845,ZENITHSTL,Zenith Steel Pipes & Industries Ltd-$,
531846,TRINITYLEA,Trinity League India Ltd,
531847,ASTAR,Asian Star Company Ltd-$,
531859,ORIRAIL,Oriental Rail Infrastructure Ltd,
531861,JOINDRE,Joindre Capital Services Ltd,
531862,BHARATAGRI,Bharat Agri Fert & Realty Ltd,
531867,UNITINT,Unitech International Ltd,
531869,SACHEMT,Sacheta Metals Ltd,
531870,POPULARES,Popular Estate Management Ltd,
531878,ANJANIFIN,Anjani Finance Ltd,
531885,SVAINDIA,SVA India Ltd,
531888,REXNORD,Rexnord Electronics & Controls Ltd,
531889,NWIL,Nurture Well Industries Ltd,
531892,KHANDSE,Khandwala Securities Ltd,
531893,SAWACA,Sawaca Enterprises Ltd,
531900,CCLINTER,CCL International Ltd,
531902,GALLOPENT,Gallops Enterprise Ltd,
531909,CROISSANCE,Croissance Ltd,
531910,JOJO,JOJO Ltd,
531911,GALAGEX,Galaxy Agrico Exports Ltd,
531918,HINDAPL,Hindustan Appliances Ltd,
531921,AGARIND,Agarwal Industrial Corporation Ltd,
531923,DHAMPURE,Dhampure Specialty Sugars Ltd,
531925,SHAQUAK,Shantanu Sheorey Aquakult Ltd,
531930,SARTHAKIND,Sarthak Industries Ltd,
531931,SAICAPI,Sai Capital Ltd,
531944,LEXORAA,Lexoraa Industries Ltd,
531946,CHADPAP,Chadha Papers Ltd,
531950,VERTEX,Vertex Securities Ltd,
531952,RIBATEX,Riba Textiles Ltd,
531959,NEWINFRA,Newtime Infrastructure Ltd,
531962,SHREMETAL,Shree Metalloys Ltd,
531968,IITLPROJ,IITL Projects Ltd,
531971,POPEES,Popees Baby Care India Ltd,
531977,CHLOGIST,Chartered Logistics Ltd,
531978,AMBIKCO,Ambika Cotton Mills Ltd,
531979,HINDALUMI,Hind Aluminium Industries Ltd-$,
531982,SPECFOOD,Spectrum Foods Ltd,
531989,DECPO,Deccan Polypacks Ltd,
531991,AMRAAGRI,Amraworld Agrico Ltd,
531996,ODYCORP,Odyssey Corporation Ltd,
531997,IKOMA,Ikoma Technologies Ltd,
532001,INDCTST,Inducto Steel Ltd,
532005,SAMINDUS,Sam Industries Ltd,
532007,SHVFL,Shree Vatsaa Finance & leasing Ltd,
532011,POOJAENT,Vashu Bhagnani Industries Ltd,
532015,GRAVITY,Gravity India Ltd-$,
532016,ESPIRE,Espire Hospitality Limited,
532019,LCCINFOTEC,LCC Infotech Ltd,
532022,FILATFASH,Filatex Fashions Ltd,
532024,AARCON,Aarcon Facilities Ltd,
532029,SINDHUTRAD,Sindhu Trade Links Ltd,
532039,ZENOTECH,Zenotech Laboratories Ltd,
532041,HINDBIO,Hindustan Bio Sciences Ltd,
532042,FRONTCORP,Frontline Corporation Ltd,
532051,SWELECTES,Swelect Energy Systems Ltd-$,
532053,WALLFORT,Wallfort Financial Services Ltd,
532054,KDDL,KDDL Ltd-$,
532056,TRUSTEDGE,Trustedge Capital Ltd,
532057,ABHICAP,Abhinav Capital Services Ltd,
532067,3BBLACKBIO,3B BlackBio Dx Ltd,
532070,GUJJUBHAI,Gujjubhai Industries Ltd,
532078,MONIND,Monind Ltd,
532083,SHKALYN,Shri Kalyan Holdings Ltd,
532090,ATVOENT,Atvo Enterprises Ltd,
532092,EPUJA,Epuja Spiritech Ltd,
532100,INDOCITY,Indo City Infotech Ltd-$,
532102,SBECSUG,SBEC Sugar Ltd,
532113,BRIJLEAS,Brijlaxmi Leasing & Finance Ltd,
532123,BSELALGO,BSEL Algo Ltd,
532124,RELIABVEN,Reliable Ventures India Ltd,
532131,TRIUMPIN,Triumph International Finance India Ltd,
532134,BANKBARODA,Bank of Baroda,
532138,SMCREDT,SMC Credits Ltd,
532140,MOHITE,Mohite Industries Ltd,
532141,ACL,Andhra Cements Ltd,
532143,SKMEGGPROD,SKM Egg Products Export (India) Ltd,
532144,WELCORP,Welspun Corp Ltd,
532145,HOTLSILV,H S India Ltd,
532149,BANKINDIA,Bank of India,
532150,INDRAMEDCO,Indraprastha Medical Corporation Ltd,
532154,JOHNPHARMA,Johnson Pharmacare Ltd,
532155,GAIL,Gail (India) Ltd,
532156,VAIBHAVGBL,Vaibhav Global Ltd,
532159,TRESCON,Trescon Ltd,
532160,GUJSTATFIN,Gujarat State Financial Corporation,
532162,JKPAPER,JK Paper Ltd,
532163,SAREGAMA,Saregama India Ltd,
532167,OMKARPH,Omkar Pharmachem Ltd,
532172,ADROITINFO,Adroit Infotech Ltd,
532173,CYBERTECH,CyberTech Systems and Software Ltd,
532174,ICICIBANK,ICICI Bank Ltd,
532175,CYIENT,Cyient Ltd,
532178,ENGINERSIN,Engineers India Ltd,
532180,DHANBANK,Dhanlaxmi Bank Ltd,
532181,GMDCLTD,Gujarat Mineral Development Corporation Ltd,
532183,GAYATRI,Gayatri Sugars Ltd,
532187,INDUSINDBK,Indusind Bank Ltd,
532189,ITDC,India Tourism Development Corporation Ltd,
532209,J&KBANK,Jammu & Kashmir Bank Ltd,
532210,CUB,City Union Bank Ltd,
532212,ARCHIES,Archies Ltd,
532215,AXISBANK,AXIS Bank Ltd,
532216,HBSL,HB Stockholdings Ltd,
532217,CMXLTD,CMX Holdings Ltd,
532218,SOUTHBANK,South Indian Bank Ltd,
532219,ENERGYDEV,Energy Development Company Ltd,
532221,SONATSOFTW,Sonata Software Ltd,
532230,BENGALT,Bengal Tea & Fabrics Ltd,
532234,NATIONALUM,National Aluminium Company Ltd,
532240,INDNIPPON,India Nippon Electricals Ltd,
532256,NSIL,Nalwa Sons Investments Ltd,
532259,APARINDS,Apar Industries Ltd,
532262,TCIIND,TCI Industries Ltd,
532268,ACCELYA,Accelya Solutions India Ltd,
532271,ORCHASP,Orchasp Ltd,
532275,LANDMARC,Landmarc Leisure Corporation Ltd,
532281,HCLTECH,HCL Technologies Ltd,
532284,TCFCFINQ,TCFC Finance Ltd,
532285,GEOJITFSL,Geojit Financial Services Ltd,
532286,JINDALSTEL,Jindal Steel Ltd,
532290,BLBLIMITED,BLB Ltd,
532296,GLENMARK,Glenmark Pharmaceuticals Ltd,
532300,WOCKPHARMA,Wockhardt Ltd,
532303,INTEGHIT,Integrated Hitech Ltd,
532304,KJMCCORP,KJMC Corporate Advisors (India) Ltd,
532305,INDSWFTLAB,Ind-Swift Laboratories Ltd,
532309,GVPIL,GE Power India Ltd,
532310,SHREERAMA,Shree Rama Multi-Tech Ltd,
532313,MAHLIFE,Mahindra Lifespace Developers Ltd,
532315,GROARC,Groarc Industries India Ltd,
532320,VAARAD,Vaarad Ventures Ltd,
532321,ZYDUSLIFE,Zydus Lifesciences Ltd,
532323,SHIVACEM,Shiva Cement Ltd,
532324,CINEVISTA,Cinevista Ltd,
532326,INTENTECH,Intense Technologies Ltd-$,
532329,DANLAW,Danlaw Technologies India Ltd-$,
532331,AJANTPHARM,Ajanta Pharma Ltd,
532332,CURAA,Cura Technologies Ltd,
532333,HBPOR,HB Portfolio Ltd,
532334,HBESD,HB Estate Developers Ltd,
532335,AMBICAAGAR,Ambica Agarbathies & Aroma Industries Ltd,
532339,COMPUSOFT,Compucom Software Ltd-$,
532340,OMNIAX,Omni AXs Software Ltd,
532341,IZMO,IZMO Ltd-$,
532343,TVSMOTOR,TVS Motor Company Ltd,
532344,MADALA,Madala Holdings Ltd,
532348,SUBEXLTD,Subex Ltd,
532349,TCI,Transport Corporation of India Ltd,
532350,PADMALAYAT,Padmalaya Telefilms Ltd,
532351,AKSHOPTFBR,Aksh Optifibre Ltd,
532354,VIRGOGLOB,Virgo Global Ltd,
532355,PICTUREHS,Picturehouse Media Ltd,
